Gene_acc,Gene_id,WT1,WT2,WT3,Minus1,Minus2,Minus3,Desc
3068,Tb927.5.3230,499900.0,576240.0,529960.0,515530.0,537920.0,496020.0,"hypothetical protein, conserved"
3069,Tb927.11.3410,58804.0,70120.0,62666.0,64874.0,67626.0,60513.0,"hypothetical protein, conserved"
3070,Tb927.11.12640,318530.0,357140.0,330970.0,317530.0,335140.0,312350.0,"PH domain containing protein, putative"
3071,Tb927.10.14520,238740.0,280760.0,258600.0,264810.0,287030.0,249070.0,Basal body protein
3072,Tb927.5.2850,506820.0,573010.0,533870.0,500680.0,523120.0,476990.0,"radial spoke protein RSP2, putative"
3073,Tb927.10.2380,697730.0,782850.0,731420.0,769880.0,803920.0,735920.0,"Tetratricopeptide repeat, putative"
3074,Tb11.02.5360b,48777.0,49871.0,50678.0,53593.0,61882.0,60269.0,"hypothetical protein, conserved"
3075,Tb927.7.2790,585600.0,648590.0,598730.0,583750.0,598240.0,565480.0,Component of motile flagella 10
3076,Tb927.2.5230,71139.0,77429.0,75771.0,76269.0,81332.0,76798.0,"CAMK family pseudokinase, putative"
3077,Tb927.11.13760,75915.0,82395.0,78449.0,66616.0,71318.0,72468.0,"hypothetical protein, conserved"
3078,Tb927.5.2060,228320.0,288350.0,248900.0,308410.0,324440.0,294440.0,Cell division cycle 5-like protein
3079,Tb927.10.240,508450.0,570030.0,512180.0,504270.0,528140.0,490840.0,"peroxin 14, putative"
3080,Tb927.8.4940,334100.0,379140.0,352080.0,359100.0,364550.0,337250.0,"hypothetical protein, conserved"
3081,Tb927.2.560,526780.0,592690.0,534890.0,570630.0,597070.0,534600.0,"retrotransposon hot spot protein 4 (RHS4), putative"
3082,Tb927.11.10760,1219300.0,1361200.0,1274400.0,1380700.0,1435000.0,1310000.0,kinesin-D
3083,Tb927.7.6450,110860.0,130020.0,120580.0,117720.0,121210.0,114310.0,"tRNA-dihydrouridine synthase 3, putative"
3084,Tb927.3.2700,83801.0,91157.0,84967.0,94962.0,97570.0,92865.0,"hypothetical protein, conserved"
3085,Tb927.6.2040,44586.0,51851.0,49216.0,46447.0,45234.0,42565.0,"nitrate reductase, putative"
3086,Tb927.6.3310,429870.0,497380.0,451470.0,458290.0,492100.0,450850.0,"cysteine peptidase, Clan CA, family C2, putative"
3087,Tb927.7.2070,404550.0,443420.0,418450.0,453200.0,474510.0,432510.0,"heat shock protein DNAJ, putative"
3088,Tb927.10.6640,440410.0,494810.0,446890.0,497040.0,519720.0,471200.0,transmembrane emp24 domain-containing protein
3089,Tb927.11.4930,85772.0,98145.0,90117.0,101430.0,106930.0,102290.0,"Phosducin, putative"
3090,Tb927.11.435,113700.0,135750.0,114600.0,119450.0,133900.0,114330.0,hypothetical protein
3091,Tb927.11.16050,417290.0,481390.0,437800.0,441150.0,449220.0,407480.0,"CS domain/TPR repeat, putative"
3092,Tb927.10.9890,617960.0,688800.0,629790.0,636940.0,656140.0,626960.0,"hypothetical protein, conserved"
3093,Tb927.10.2370,967360.0,1086800.0,983640.0,1283600.0,1360100.0,1232900.0,"Lupus La protein homolog, putative"
3094,Tb927.11.10870,108970.0,126500.0,110120.0,117000.0,119460.0,108850.0,32 kDa ER-associated protein
3095,Tb927.7.7150,18810.0,24040.0,22242.0,17363.0,18511.0,19041.0,"hypothetical protein, conserved"
3096,Tb927.5.950,264670.0,294930.0,278040.0,296330.0,293270.0,276640.0,"monothiol glutaredoxin, putative"
3097,Tb927.11.6280,482560.0,549120.0,507820.0,500930.0,527850.0,483250.0,pyruvate phosphate dikinase
3098,Tb927.11.6310,85609.0,93640.0,91623.0,89012.0,99497.0,92810.0,"hypothetical protein, conserved"
3099,Tb927.10.14180,457650.0,513010.0,487200.0,523510.0,534700.0,501910.0,protein transport protein SEC13
3100,Tb927.4.5230,7837.7,9410.3,7728.0,8354.8,8352.7,8410.9,"hypothetical protein, conserved"
3101,Tb927.8.2380,865160.0,956710.0,866190.0,1005000.0,1038900.0,960200.0,"ABC transporter, putative"
3102,Tb927.8.5780,193520.0,216040.0,199130.0,226840.0,230830.0,213770.0,"phosphatase of regenerating liver-type phosphatase, putative"
3103,Tb927.5.780,319040.0,371270.0,327960.0,373190.0,397430.0,364250.0,"hypothetical protein, conserved"
3104,Tb927.5.3450,974560.0,1120000.0,1025500.0,1151500.0,1207600.0,1097000.0,"eukaryotic translation initiation factor eIF2A, putative"
3105,Tb927.11.11500,48605.0,55176.0,52590.0,47815.0,50213.0,47809.0,"cyclin dependent kinase-binding protein, putative"
3106,Tb927.10.3570,437130.0,510850.0,473020.0,512010.0,541170.0,509730.0,RNA editing exonuclease 2
3107,Tb927.10.14070,107960.0,125710.0,116080.0,122260.0,134170.0,121320.0,mevalonate diphosphate decarboxylase
3108,Tb927.1.3250,534070.0,609180.0,573130.0,566490.0,586720.0,553730.0,"Domain of unknown function (DUF4456), putative"
3109,Tb927.7.2160,333090.0,385080.0,360130.0,462940.0,485690.0,446550.0,"hypothetical protein, conserved"
3110,Tb927.10.7100,55156.0,54394.0,54048.0,67541.0,73552.0,71244.0,delta-4 fatty acid desaturase
3111,Tb927.3.2470,431950.0,473310.0,453440.0,444150.0,456760.0,423930.0,Pumilio homology domain family member 8
3112,Tb927.5.2800,119470.0,134630.0,129900.0,136790.0,146210.0,139020.0,"Beta-lactamase superfamily domain containing protein, putative"
3113,Tb927.3.4260,273250.0,324330.0,283660.0,223740.0,240750.0,218730.0,Acetyl-CoA hydrolase
3114,Tb927.10.3750,229120.0,268650.0,250200.0,231510.0,255940.0,226530.0,"Endonuclease/Exonuclease/phosphatase family, putative"
3115,Tb927.9.14280,200140.0,233170.0,227640.0,242460.0,245090.0,225670.0,"hypothetical protein, conserved"
3116,Tb927.11.6660,368780.0,405950.0,395530.0,406480.0,427240.0,394200.0,"Tex-like protein N-terminal domain/Helix-hairpin-helix motif containing protein, putative"
3117,Tb927.3.3870,103640.0,109460.0,107320.0,111900.0,111920.0,115980.0,"lipase domain protein, putative"
3118,Tb927.7.1710,187480.0,208130.0,193870.0,212470.0,215040.0,197840.0,"eukaryotic peptide chain release factor subunit 1, putative"
3119,Tb927.7.1310,830960.0,935260.0,855630.0,895020.0,928520.0,857840.0,"hypothetical protein, conserved"
3120,Tb927.9.11150,443130.0,509550.0,472520.0,510280.0,533240.0,503120.0,"hypothetical protein, conserved"
3121,Tb927.4.2400,543160.0,615250.0,581370.0,588370.0,620790.0,567240.0,"hypothetical protein, conserved"
3122,Tb927.2.4210,1805000.0,2027300.0,1854400.0,1846100.0,1924100.0,1792200.0,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal"
3123,Tb927.3.3120,238470.0,264990.0,255570.0,250140.0,258180.0,246710.0,"hypothetical protein, conserved"
3124,Tb11.v5.0735,26376.0,31067.0,30111.0,27096.0,26871.0,26251.0,"hypothetical protein, conserved"
3125,Tb927.10.9900,368080.0,419440.0,386610.0,416660.0,435830.0,401900.0,"ABC1 protein, putative"
3126,Tb927.10.11150,155660.0,179000.0,158340.0,217620.0,160820.0,149440.0,"hypothetical protein, conserved"
3127,Tb927.3.5040,139530.0,156710.0,146490.0,169340.0,169200.0,172340.0,"hypothetical protein, conserved"
3128,Tb927.10.390,246240.0,273400.0,250040.0,278780.0,281810.0,255550.0,"DUF2407 ubiquitin-like domain containing protein, putative"
3129,Tb927.8.6370,11802.0,13999.0,12718.0,13276.0,12823.0,13823.0,Flagellar pocket collar protein 4
3130,Tb927.11.5020,589030.0,632420.0,615500.0,771790.0,807370.0,753070.0,"hypothetical protein, conserved"
3131,Tb927.11.15730,367250.0,424970.0,384140.0,361420.0,376420.0,344160.0,"cyclic nucleotide-binding domain containing protein, putative"
3132,Tb927.10.5210,101310.0,111380.0,102980.0,110880.0,115940.0,103470.0,TFIIH basal transcription factor subunit
3133,Tb927.8.780,109410.0,122170.0,117330.0,120550.0,120940.0,115890.0,"hypothetical protein, conserved"
3134,Tb927.4.1300,1553500.0,1786100.0,1637600.0,1757700.0,1879400.0,1714400.0,"amidinotransferase, putative"
3135,Tb927.7.300,295360.0,344800.0,309110.0,359070.0,375640.0,347380.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
3136,Tb927.10.3310,553670.0,610970.0,581150.0,565120.0,582690.0,539900.0,Component of motile flagella 76b
3137,Tb927.9.10170,42440.0,43913.0,42332.0,39137.0,42209.0,36790.0,anaphase-promoting complex subunit 11
3138,Tb927.3.5020,914360.0,1031600.0,970730.0,1178600.0,1236500.0,1132600.0,Flagellar Member 6
3139,Tb927.6.3590,83147.0,91779.0,88166.0,86545.0,90120.0,88071.0,"hypothetical protein, conserved"
3140,Tb927.4.1480,435630.0,492550.0,435830.0,460180.0,470790.0,431960.0,DNA cross-link repair protein pso2/snm1
3141,Tb927.9.12000,176480.0,197050.0,188310.0,233750.0,238110.0,229330.0,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
3142,Tb927.11.3120,696560.0,786000.0,723620.0,793740.0,836100.0,756320.0,nucleolar GTP-binding protein 1
3143,Tb927.11.15120,299920.0,349070.0,310410.0,336680.0,360320.0,315970.0,"hypothetical protein, conserved"
3144,Tb927.11.13500,2305400.0,2577600.0,2354700.0,2331400.0,2419100.0,2254600.0,par1
3145,Tb927.9.9670,371620.0,441800.0,406400.0,415310.0,435080.0,397350.0,"proteasome alpha 1 subunit, putative"
3146,Tb927.6.1950,584130.0,602530.0,553140.0,604830.0,621580.0,580360.0,"N-acetyltransferase B complex (NatB) non catalytic subunit, putative"
3147,Tb927.6.4410,153470.0,185510.0,164630.0,155960.0,173610.0,147820.0,S-adenosylmethionine decarboxylase
3148,Tb927.5.840,384200.0,439060.0,423340.0,509310.0,529430.0,478410.0,Nucleolar protein 111
3149,Tb927.9.4530,62850.0,74079.0,67964.0,65763.0,70062.0,68876.0,"hypothetical protein, conserved"
3150,Tb927.11.16350,75008.0,82685.0,79620.0,68358.0,76040.0,69426.0,"hypothetical protein, conserved"
3151,Tb11.v5.0616,919210.0,1039300.0,940940.0,1141500.0,1196000.0,1102200.0,"paraflagellar rod protein, putative"
3152,Tb927.10.6540,36969.0,50125.0,41209.0,48467.0,53246.0,47054.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
3153,Tb927.11.11390,37593.0,43459.0,41461.0,29891.0,32648.0,27315.0,"2OG-Fe(II) oxygenase superfamily, putative"
3154,Tb927.4.4100,29407.0,40465.0,30553.0,35856.0,37212.0,35850.0,"hypothetical protein, conserved"
3155,Tb927.8.3280,190020.0,206460.0,193900.0,191970.0,199900.0,191960.0,"Beta-lactamase superfamily domain containing protein, putative"
3156,Tb927.8.8000,525040.0,587340.0,525190.0,568750.0,605880.0,549790.0,"hypothetical protein, conserved"
3157,Tb927.10.5380,1932600.0,2194400.0,1978000.0,1988000.0,2095700.0,1920700.0,intraflagellar transport protein 122
3158,Tb927.4.4090,9877.7,11641.0,10947.0,11279.0,12997.0,11212.0,"hypothetical protein, conserved"
3159,Tb927.11.9970,147890.0,167390.0,148810.0,159950.0,171420.0,154890.0,"Small acidic protein family, putative"
3160,Tb927.5.730,5627.3,6350.2,5872.4,9559.0,9069.9,8557.1,hypothetical protein
3161,Tb927.9.2160,21165.0,22955.0,22219.0,28563.0,28617.0,27477.0,"hypothetical protein, conserved"
3162,Tb927.10.5540,117960.0,124970.0,121690.0,112140.0,121350.0,116700.0,"hypothetical protein, conserved"
3163,Tb927.5.2270,257020.0,295800.0,269350.0,290050.0,310170.0,280810.0,Component of motile flagella 44
3164,Tb927.11.5100,204480.0,230450.0,211640.0,241770.0,257100.0,227980.0,"hypothetical protein, conserved"
3165,Tb927.4.2060,926420.0,1078100.0,938500.0,922460.0,975740.0,900050.0,Flagellum attachment zone protein 8
3166,Tb11.v5.0364,83176.0,93532.0,83634.0,116880.0,123750.0,111310.0,"hypothetical protein, conserved"
3167,Tb927.8.6500,5211.1,6009.2,5875.3,6025.2,7155.5,5543.6,"cell division cycle protein 20, putative"
3168,Tb927.3.2660,193580.0,218020.0,216290.0,250390.0,264790.0,237950.0,"TatD related DNase, putative"
3169,Tb927.3.2310,460360.0,554060.0,485200.0,567020.0,610670.0,539490.0,parkin coregulated gene protein
3170,Tb927.10.12980,276700.0,315510.0,289560.0,329490.0,347990.0,316630.0,"Multisite-specific tRNA:(cytosine-C(5))-methyltransferase, putative"
3171,Tb927.11.8190,147180.0,167660.0,153200.0,137670.0,143210.0,136550.0,DNA repair protein RAD51
3172,Tb927.3.5010,641690.0,701980.0,638220.0,681230.0,708850.0,650210.0,"hypothetical protein, conserved"
3173,Tb927.10.2700,628770.0,719880.0,675910.0,729900.0,790280.0,696740.0,predicted WD40 repeat protein
3174,Tb927.11.15310,269170.0,309470.0,301650.0,295920.0,299880.0,281840.0,"hypothetical protein, conserved"
3175,Tb927.5.3630,77354.0,89456.0,80928.0,80387.0,79236.0,71925.0,"hypothetical protein, conserved"
3176,Tb927.5.1550,64115.0,68941.0,66986.0,59272.0,63317.0,59676.0,mitochondrial carrier protein
3177,Tb927.3.780,336640.0,378020.0,337400.0,373700.0,385330.0,369510.0,proteasome alpha 7 subunit
3178,Tb927.9.13320,357760.0,404850.0,374860.0,396500.0,421430.0,381810.0,"hypothetical protein, conserved"
3179,Tb927.9.10970,127190.0,148920.0,140350.0,134170.0,141570.0,131440.0,"Serine peptidase, Clan SC, Family S09X"
3180,Tb927.8.1470,193650.0,227340.0,201320.0,209590.0,216230.0,198280.0,Present in the outer mitochondrial membrane proteome 38
3181,Tb927.10.11410,65715.0,73751.0,70160.0,78686.0,79755.0,72958.0,"hypothetical protein, conserved"
3182,Tb927.2.5210,111030.0,123890.0,114360.0,106300.0,107770.0,100540.0,beta-ketoacyl-ACP reductase
3183,Tb927.3.2690,95418.0,106290.0,101610.0,86403.0,90949.0,84381.0,"AGC/RSK family serine/threonine kinase, putative"
3184,Tb927.9.3860,136600.0,163320.0,151630.0,157760.0,168600.0,152110.0,"Dyggve-Melchior-Clausen syndrome protein, putative"
3185,Tb927.10.10840,196090.0,227470.0,204370.0,196540.0,209500.0,189290.0,Enriched in surface-labeled proteome protein 15
3186,Tb927.11.11590,476900.0,535770.0,489800.0,520360.0,553410.0,499820.0,Eukaryotic translation initiation factor 3 subunit E
3187,Tb927.11.16850,155290.0,174660.0,165980.0,161050.0,172620.0,155340.0,"Golgi transport complex subunit 5, putative"
3188,Tb927.2.4160,188550.0,213380.0,197360.0,200500.0,211540.0,190700.0,"hypothetical protein, conserved"
3189,Tb927.10.15210,128080.0,139770.0,128170.0,154190.0,163040.0,162610.0,nuclear cap binding complex subunit CBP30
3190,Tb927.2.5020,126460.0,148420.0,142350.0,126250.0,132870.0,146860.0,"acyl-CoA oxidase, putative"
3191,Tb927.10.11220,119480.0,129080.0,123700.0,153720.0,158410.0,148960.0,procyclic form surface phosphoprotein
3192,Tb927.11.2150,109870.0,126750.0,116370.0,105860.0,116570.0,103070.0,"hypothetical protein, conserved"
3193,Tb927.11.16970,218360.0,246140.0,219590.0,233650.0,244420.0,224910.0,"protein phosphatase 4, putative"
3194,Tb927.3.4690,50646.0,51290.0,52365.0,62181.0,54741.0,57589.0,"DTW domain containing protein, putative"
3195,Tb927.4.590,758570.0,889020.0,834390.0,835840.0,849100.0,808090.0,"PQQ-like domain/Protein of unknown function (DUF1620), putative"
3196,Tb927.9.2010,514160.0,586160.0,524510.0,619110.0,646710.0,586680.0,"kynureninase, putative"
3197,Tb927.4.2260,160790.0,185560.0,162190.0,157660.0,172250.0,160580.0,centrin-1
3198,Tb927.7.2700,355780.0,395370.0,373000.0,384630.0,406050.0,369180.0,"NADH-cytochrome b5 reductase, putative"
3199,Tb927.9.3360,91059.0,105670.0,94409.0,66656.0,69607.0,67191.0,"N-acetyltransferase, putative"
3200,Tb927.7.1190,365550.0,423620.0,398040.0,369630.0,401700.0,365000.0,"regulator of chromosome condensation, putative"
3201,Tb927.7.7140,203440.0,240100.0,209840.0,219190.0,230640.0,205910.0,"Vta1 like, putative"
3202,Tb927.9.4290,155020.0,152650.0,157880.0,207490.0,199670.0,191990.0,"hypothetical protein, conserved"
3203,Tb927.11.2030,174810.0,206060.0,191880.0,192940.0,201340.0,182110.0,"hypothetical protein, conserved"
3204,Tb927.3.4470,101380.0,117450.0,114080.0,112350.0,117500.0,110170.0,"hypothetical protein, conserved"
3205,Tb927.10.4520,114420.0,129930.0,122160.0,111900.0,112440.0,100740.0,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative"
3206,Tb927.11.13540,144060.0,174910.0,160630.0,163550.0,175600.0,158620.0,"hypothetical protein, conserved"
3207,Tb927.10.5280,276190.0,323090.0,310240.0,328780.0,342490.0,311110.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
3208,Tb927.7.7450,490000.0,553360.0,498240.0,517290.0,538970.0,493670.0,"GTP-binding protein, putative"
3209,Tb927.9.4940,74000.0,85921.0,78757.0,78825.0,80862.0,75526.0,"presenilin-like aspartic peptidase, putative"
3210,Tb927.7.2280,34010.0,37386.0,35012.0,32402.0,35765.0,30481.0,"hypothetical protein, conserved"
3211,Tb11.01.6250,101600.0,128730.0,105660.0,129480.0,137610.0,123550.0,"expression site-associated gene 11 (ESAG11) protein, putative"
3212,Tb927.3.5230,81755.0,91894.0,86030.0,89939.0,92756.0,86015.0,"DNA repair protein, putative"
3213,Tb927.10.3280,582560.0,657190.0,579770.0,588120.0,620760.0,565020.0,"60S ribosomal proteins L38, putative"
3214,Tb927.2.4710,976900.0,1081900.0,1038700.0,1106000.0,1145000.0,1077900.0,"RNA-binding protein, putative"
3215,Tb927.10.9370,61335.0,69905.0,61685.0,63134.0,65777.0,61597.0,"hypothetical protein, conserved"
3216,Tb927.10.1840,99822.0,115900.0,109820.0,111810.0,114910.0,105880.0,"hypothetical protein, conserved"
3217,Tb927.10.7750,98116.0,105420.0,102410.0,109800.0,120020.0,104330.0,"hypothetical protein, conserved"
3218,Tb927.9.8210,121410.0,121900.0,124680.0,124480.0,125560.0,124380.0,Peptide deformylase 2
3219,Tb927.6.4980,489650.0,541480.0,515400.0,568940.0,602480.0,560540.0,40S ribosomal protein S14
3220,Tb927.6.4370,978730.0,1123000.0,1007800.0,1256300.0,1314000.0,1203800.0,eukaryotic translation initiation factor 3 subunit d
3221,Tb927.6.5070,1331200.0,1494700.0,1402500.0,1352500.0,1387200.0,1288700.0,"hypothetical protein, conserved"
3222,Tb927.10.2960,19611.0,19798.0,20514.0,19449.0,19635.0,19474.0,"Translation factor GUF1, mitochondrial, putative"
3223,Tb927.7.7250,495930.0,568090.0,513400.0,567790.0,583420.0,529810.0,"Ankyrin repeats (3 copies), putative"
3224,Tb927.9.11230,637360.0,713920.0,659870.0,568010.0,582510.0,547790.0,"calmodulin-like protein, putative"
3225,Tb927.7.7070,328440.0,399450.0,360960.0,335550.0,351790.0,315490.0,"MYND finger, putative"
3226,Tb927.9.15270,72979.0,79513.0,80157.0,96290.0,99418.0,92421.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
3227,Tb927.2.3000,132670.0,146590.0,145630.0,139710.0,147000.0,127250.0,"hypothetical protein, conserved"
3228,Tb927.10.15810,72751.0,80161.0,78240.0,85207.0,87482.0,85954.0,"Fcf1, putative"
3229,Tb927.11.12650,73436.0,77548.0,72578.0,77669.0,80513.0,74739.0,"palmitoyl acyltransferase 5, putative"
3230,Tb927.4.1800,1929700.0,2215100.0,2016200.0,2160200.0,2262700.0,2072400.0,Mitochondrial ribosomal protein L3
3231,Tb927.3.4380,339140.0,400380.0,362530.0,358170.0,380340.0,341540.0,"sorting assembly machinery 50 kDa subunit, putative"
3232,Tb927.5.2250,432610.0,483470.0,461460.0,690450.0,686220.0,644070.0,"META domain/Domain of unknown function (DUF1935), putative"
3233,Tb927.11.4200,436660.0,499340.0,460090.0,472640.0,509990.0,459020.0,"mannose-specific lectin, putative"
3234,Tb927.7.6740,20209.0,26249.0,25229.0,29625.0,29250.0,26845.0,"ATPase family associated with various cellular activities (AAA), putative"
3235,Tb927.6.3160,326220.0,373100.0,333930.0,371340.0,393120.0,354270.0,"splicing factor 3a, putative"
3236,Tb927.11.9230,22577.0,26712.0,26549.0,27931.0,30330.0,26741.0,"hypothetical protein, conserved"
3237,Tb927.10.4180,549080.0,604820.0,568210.0,408920.0,415830.0,391870.0,"TFIIF-stimulated CTD phosphatase, putative"
3238,Tb927.10.5390,257340.0,286000.0,276000.0,264180.0,285880.0,258020.0,"hypothetical protein, conserved"
3239,Tb927.5.3650,138540.0,153580.0,146950.0,155850.0,167270.0,156390.0,"hypothetical protein, conserved"
3240,Tb927.11.10200,542870.0,595880.0,555640.0,573900.0,598050.0,552800.0,"hypothetical protein, conserved"
3241,Tb927.11.440,193340.0,231410.0,209790.0,240250.0,237980.0,228250.0,conserved protein
3242,Tb927.9.2560,121980.0,143950.0,145070.0,130950.0,139620.0,131890.0,"TLC domain containing protein, putative"
3243,Tb927.7.510,152690.0,174830.0,159820.0,164870.0,168910.0,160870.0,"hypothetical protein, conserved"
3244,Tb927.10.11610,348580.0,385970.0,371520.0,394880.0,397980.0,380770.0,SKP1-like protein
3245,Tb927.11.7780,274450.0,301570.0,284680.0,308630.0,327170.0,303080.0,Mitochondrial import receptor subunit ATOM46
3246,Tb927.11.1910,117390.0,131310.0,121640.0,125020.0,131380.0,127490.0,"cation transporter protein, putative"
